"","salary","age","elevel","car","zipcode","credit","brand"
"1500",135261.8667,39,4,2,1,297952.0997,"Elago"
"1501",28153.8264,20,4,18,7,459574.7642,"Elago"
"1502",55188.13785,22,4,11,4,295337.8688,"Elago"
"1503",106298.9017,51,1,5,1,159915.0469,"Belkin"
"1504",44211.37717,53,1,4,0,323808.3508,"Elago"
"1505",116173.947,54,4,7,6,456530.5633,"Belkin"
"1506",48195.31877,27,4,20,8,186317.0349,"Elago"
"1507",91377.35359,47,3,20,6,496631.1848,"Belkin"
"1508",106776.1297,57,4,8,2,32752.79911,"Belkin"
"1509",80827.61142,77,1,16,7,219993.1864,"Belkin"
"1510",145973.8647,55,4,3,1,363595.0656,"Elago"
"1511",74977.06828,69,3,20,7,54627.23021,"Belkin"
"1512",48033.17283,59,2,8,4,85939.60649,"Belkin"
"1513",27500.95335,22,2,5,2,172431.2583,"Elago"
"1514",122349.6858,50,3,13,1,226125.1159,"Belkin"
"1515",107275.7504,51,2,18,7,473149.1105,"Belkin"
"1516",42450.52404,72,3,10,2,407117.558,"Belkin"
"1517",79767.93209,36,4,3,4,349846.631,"Belkin"
"1518",83174.50322,24,3,8,2,251905.4749,"Elago"
"1519",82983.60598,65,2,11,4,311029.7943,"Belkin"
"1520",79342.9612,44,4,13,8,424888.4189,"Belkin"
"1521",144844.4864,39,3,4,8,242506.1429,"Elago"
"1522",43760.80845,69,4,8,6,402640.4151,"Belkin"
"1523",48222.52924,27,3,16,1,150828.3867,"Elago"
"1524",136729.9996,78,4,8,1,420371.8649,"Belkin"
"1525",132093.0566,47,3,13,4,149995.6364,"Elago"
"1526",48961.72457,41,2,15,1,17864.7533,"Elago"
"1527",84159.6108,55,4,1,2,203631.3978,"Belkin"
"1528",84134.19493,68,1,10,1,206743.9337,"Belkin"
"1529",59546.72551,27,2,16,5,29633.18404,"Elago"
"1530",45246.65115,29,4,6,6,408529.9601,"Elago"
"1531",72270.20313,30,4,5,4,367950.0572,"Belkin"
"1532",65678.57449,75,3,17,2,43082.70013,"Belkin"
"1533",106188.0603,26,2,12,5,157020.6222,"Elago"
"1534",60551.24242,38,4,5,0,199596.5473,"Elago"
"1535",83646.07336,24,4,7,2,271015.418,"Elago"
"1536",115831.8441,20,1,6,5,44615.72631,"Elago"
"1537",99957.54158,65,3,9,1,210800.5944,"Belkin"
"1538",25038.41543,59,2,19,6,103818.3188,"Belkin"
"1539",140737.634,64,4,9,1,212606.2276,"Belkin"
"1540",79889.49351,69,1,4,5,280288.3027,"Belkin"
"1541",73244.09551,71,1,14,8,357526.4342,"Belkin"
"1542",96216.1513,49,2,18,4,490430.2876,"Belkin"
"1543",79691.3579,77,1,5,6,185835.8832,"Belkin"
"1544",36660.27557,33,4,17,6,87946.12585,"Elago"
"1545",36980.26282,61,1,18,0,249542.5925,"Belkin"
"1546",63876.10276,56,1,2,6,137363.6688,"Elago"
"1547",27301.47298,20,2,8,8,302469.8025,"Elago"
"1548",79177.40822,57,1,9,3,288979.1983,"Belkin"
"1549",63162.93221,75,4,1,2,368790.3889,"Belkin"
"1550",75116.07129,31,1,9,1,473713.3659,"Belkin"
"1551",144026.3539,80,3,16,3,128177.8456,"Belkin"
"1552",41112.58607,65,4,19,1,317253.5442,"Belkin"
"1553",49849.59733,56,3,19,0,77846.63002,"Belkin"
"1554",68017.81565,68,1,9,7,397282.6191,"Belkin"
"1555",50763.67156,48,3,20,5,43555.2087,"Elago"
"1556",116518.9753,57,3,19,5,451218.9426,"Belkin"
"1557",136799.4139,25,3,11,5,145469.1188,"Elago"
"1558",39787.47603,36,3,20,7,420736.4407,"Elago"
"1559",122492.8831,24,1,11,8,458673.8561,"Elago"
"1560",32963.33265,43,2,19,5,99555.44391,"Elago"
"1561",138993.8461,22,3,17,2,195582.1077,"Elago"
"1562",86187.50624,37,1,11,1,5e+05,"Belkin"
"1563",94212.09511,67,3,19,7,358181.6042,"Belkin"
"1564",22766.49681,59,4,3,5,183539.2064,"Belkin"
"1565",125047.8693,51,4,7,0,127402.9728,"Belkin"
"1566",23452.01781,39,4,14,2,5e+05,"Elago"
"1567",98288.15031,24,1,6,3,444739.3177,"Belkin"
"1568",97336.60452,45,2,2,4,319986.2874,"Belkin"
"1569",121504.0752,49,3,11,6,143317.1531,"Belkin"
"1570",63256.44377,54,3,14,7,312240.9542,"Elago"
"1571",82721.80712,55,4,3,7,107806.9226,"Belkin"
"1572",146551.7458,66,3,1,0,169312.4147,"Belkin"
"1573",83159.62092,31,3,8,5,247790.9863,"Belkin"
"1574",85900.11742,47,2,14,8,156489.8033,"Belkin"
"1575",28454.15997,24,2,14,7,408854.949,"Elago"
"1576",146243.3047,36,1,16,1,8154.669546,"Elago"
"1577",113220.9382,59,3,18,5,322310.6526,"Belkin"
"1578",131473.2507,48,2,4,7,166347.8682,"Elago"
"1579",81863.52039,60,2,9,2,416360.8755,"Belkin"
"1580",48681.90555,33,1,9,3,198048.5288,"Elago"
"1581",64068.30041,33,2,12,4,225367.0553,"Elago"
"1582",130494.3145,66,4,15,3,143560.1286,"Belkin"
"1583",143112.0179,21,4,17,6,371585.4789,"Elago"
"1584",75293.12778,44,4,8,3,468251.1007,"Belkin"
"1585",140549.6619,74,3,2,3,0,"Belkin"
"1586",93545.34701,22,4,5,4,454962.094,"Elago"
"1587",141771.4142,65,1,12,2,86210.24344,"Belkin"
"1588",111146.534,40,1,12,2,484072.8056,"Belkin"
"1589",46010.78484,38,4,14,3,130358.0381,"Elago"
"1590",29043.43229,55,4,19,2,88877.86732,"Elago"
"1591",75663.75511,64,2,11,0,161319.1891,"Belkin"
"1592",101543.0338,49,3,6,1,407636.0774,"Belkin"
"1593",31911.46072,38,1,19,4,72375.45138,"Elago"
"1594",127839.5678,49,3,9,0,395411.4843,"Elago"
"1595",115630.7944,27,2,20,3,485226.2169,"Elago"
"1596",124349.6895,74,3,3,3,15837.37088,"Belkin"
"1597",112728.294,70,2,19,5,102089.3235,"Belkin"
"1598",84079.89337,65,1,10,2,305952.2639,"Belkin"
"1599",140777.0069,74,4,19,1,278426.2123,"Belkin"
"1600",108282.443,52,1,10,4,211513.269,"Belkin"
"1601",90769.90534,51,4,11,6,469905.1632,"Belkin"
"1602",54754.49603,47,4,14,7,42974.86061,"Elago"
"1603",35222.9594,53,2,19,6,485813.3571,"Elago"
"1604",126169.7386,32,2,4,7,5e+05,"Elago"
"1605",100436.9894,80,2,8,8,375168.1222,"Belkin"
"1606",76781.84711,65,2,10,7,400711.0066,"Belkin"
"1607",80505.20297,40,3,16,6,14014.43812,"Belkin"
"1608",106133.3493,66,3,15,0,156800.6044,"Belkin"
"1609",132939.2874,56,3,5,3,486728.882,"Belkin"
"1610",150000,28,2,5,0,308398.7046,"Elago"
"1611",108339.9204,37,4,3,0,307155.0901,"Elago"
"1612",124683.3649,52,4,6,5,430780.8364,"Belkin"
"1613",92930.35461,69,2,6,7,337056.1829,"Belkin"
"1614",48799.95236,28,2,18,8,158942.706,"Elago"
"1615",55070.89088,36,1,7,2,306894.3026,"Elago"
"1616",64976.65788,40,1,9,1,37935.0286,"Elago"
"1617",79961.2567,33,1,5,5,34212.3647,"Belkin"
"1618",49846.88486,20,3,20,5,254861.2623,"Elago"
"1619",33338.97901,62,3,18,8,319539.1935,"Belkin"
"1620",55061.06655,26,2,8,8,122881.9995,"Elago"
"1621",86140.2075,25,3,6,4,94790.70662,"Elago"
"1622",32269.39634,45,1,20,4,53812.15192,"Elago"
"1623",150000,36,2,17,4,115754.0609,"Elago"
"1624",110936.8396,25,3,3,7,120873.4378,"Elago"
"1625",150000,62,2,2,7,0,"Belkin"
"1626",118847.1271,66,4,2,7,119458.4015,"Belkin"
"1627",37764.31441,61,1,9,7,332287.1972,"Belkin"
"1628",51679.03717,70,2,19,4,243315.9858,"Belkin"
"1629",116650.8718,28,4,8,5,398835.3507,"Elago"
"1630",20000,49,1,16,1,432319.2142,"Elago"
"1631",119671.6835,71,4,18,2,437298.3977,"Belkin"
"1632",51652.69231,25,4,12,0,120585.9247,"Elago"
"1633",113251.5544,65,2,13,6,228606.6164,"Belkin"
"1634",30553.88228,46,4,4,5,425667.8727,"Elago"
"1635",52162.3712,32,1,8,7,443565.7137,"Elago"
"1636",61874.47922,36,4,18,2,349653.5608,"Elago"
"1637",81315.60414,27,1,17,5,26021.98513,"Elago"
"1638",139889.3881,48,1,13,2,236159.7221,"Elago"
"1639",26542.22902,38,4,12,7,10448.5104,"Elago"
"1640",130935.2104,72,1,2,7,450859.2871,"Belkin"
"1641",47068.66022,65,2,12,8,216170.0631,"Belkin"
"1642",138654.2582,77,4,19,8,491682.5535,"Belkin"
"1643",31952.10062,52,4,12,4,230599.7115,"Elago"
"1644",125042.829,73,3,17,1,419162.2717,"Belkin"
"1645",132778.0563,68,2,19,0,445154.6665,"Belkin"
"1646",135789.1537,46,3,9,2,470243.7373,"Elago"
"1647",84658.06881,69,4,2,5,254557.5564,"Belkin"
"1648",91075.80703,55,1,20,0,278023.5946,"Belkin"
"1649",27759.22399,34,2,11,4,375561.008,"Elago"
"1650",117983.4807,29,3,3,7,410451.9033,"Elago"
"1651",31894.82164,22,1,13,8,95541.23956,"Elago"
"1652",27260.63106,52,4,10,8,102876.3369,"Elago"
"1653",79880.22051,69,4,3,4,176794.2803,"Belkin"
"1654",29802.84169,79,3,10,0,420856.2674,"Belkin"
"1655",26981.19713,29,4,15,2,397791.0193,"Elago"
"1656",84091.9594,23,3,1,4,106114.426,"Elago"
"1657",29480.96207,75,1,15,0,374788.5186,"Belkin"
"1658",59038.76449,58,2,1,3,41691.20496,"Belkin"
"1659",134767.2239,48,1,8,4,59709.73597,"Elago"
"1660",122178.3695,28,3,16,2,365006.144,"Elago"
"1661",109113.6185,31,4,6,6,381194.5632,"Elago"
"1662",93399.18312,38,4,18,4,451344.2263,"Belkin"
"1663",34009.47228,30,2,5,6,436324.7065,"Elago"
"1664",28031.6738,34,1,11,5,66063.10398,"Elago"
"1665",25717.89144,26,4,1,2,360491.9229,"Elago"
"1666",73439.51301,45,2,14,4,130942.3475,"Belkin"
"1667",100771.1402,60,2,12,2,215226.7207,"Belkin"
"1668",89527.86891,52,3,2,5,242632.262,"Belkin"
"1669",98873.76354,35,2,10,3,406428.3311,"Belkin"
"1670",87903.97926,68,4,17,7,204655.9898,"Belkin"
"1671",35287.37039,66,3,8,8,448374.9023,"Belkin"
"1672",141520.1319,51,1,3,7,138794.8907,"Elago"
"1673",66066.64991,61,4,8,1,3630.838601,"Belkin"
"1674",57174.75998,20,1,2,0,477722.1198,"Elago"
"1675",77273.22939,33,3,3,5,418944.0999,"Belkin"
"1676",39460.244,20,2,2,8,235572.8,"Elago"
"1677",74500.53319,78,4,20,2,255667.7044,"Belkin"
"1678",67889.74607,69,4,7,7,43219.58725,"Belkin"
"1679",144491.5825,77,1,1,2,26320.36876,"Belkin"
"1680",77207.77261,36,4,6,5,381654.871,"Belkin"
"1681",112577.1478,22,2,5,7,31359.33605,"Elago"
"1682",79847.56204,37,1,6,2,261507.3836,"Belkin"
"1683",65003.63965,62,2,19,8,433782.4597,"Belkin"
"1684",41377.87228,48,2,5,3,382841.6921,"Elago"
"1685",31023.37816,22,2,1,0,164071.7256,"Elago"
"1686",83391.36884,56,3,17,5,337244.6585,"Belkin"
"1687",120731.231,73,3,13,1,86815.77218,"Belkin"
"1688",150000,60,3,3,4,238013.0745,"Belkin"
"1689",141404.3464,22,2,10,4,306152.4224,"Elago"
"1690",33525.95774,69,1,7,3,403337.4574,"Belkin"
"1691",132875.9334,80,4,5,6,29530.68716,"Belkin"
"1692",137800.3026,34,1,16,6,92640.19642,"Elago"
"1693",65065.09103,39,3,18,1,315102.094,"Elago"
"1694",107489.4172,38,3,11,1,202409.5386,"Elago"
"1695",42924.62396,20,2,9,8,5e+05,"Elago"
"1696",70196.20029,55,4,7,8,159717.5178,"Elago"
"1697",61794.42895,71,2,3,4,285898.7458,"Belkin"
"1698",131913.4607,69,4,17,4,5e+05,"Belkin"
"1699",41054.92122,29,4,19,4,360513.5668,"Elago"
"1700",108422.9108,74,4,2,0,208171.2015,"Belkin"
"1701",103360.1903,71,4,7,2,381887.8378,"Belkin"
"1702",109161.5211,68,2,9,3,179673.8747,"Belkin"
"1703",148749.1886,55,2,13,4,388786.5298,"Elago"
"1704",77763.03867,22,1,9,4,47665.97831,"Belkin"
"1705",144814.5299,42,2,7,3,142991.9897,"Elago"
"1706",112601.0049,59,3,7,4,281921.7599,"Belkin"
"1707",99540.9611,37,4,14,3,208217.523,"Belkin"
"1708",20000,22,4,19,4,60746.57933,"Elago"
"1709",125330.9258,54,2,3,6,215664.0723,"Belkin"
"1710",78919.84352,61,3,17,7,4082.877773,"Belkin"
"1711",87539.46165,46,3,7,7,352789.4425,"Belkin"
"1712",33728.26783,50,2,10,2,436252.405,"Elago"
"1713",57157.71663,78,3,10,5,5e+05,"Belkin"
"1714",108318.0691,78,3,5,2,216528.0912,"Belkin"
"1715",75170.71639,59,2,8,6,476572.5859,"Belkin"
"1716",46144.29562,25,3,1,5,0,"Elago"
"1717",122853.1471,39,1,11,3,221097.0943,"Belkin"
"1718",114961.8887,80,2,3,0,458372.2445,"Belkin"
"1719",79829.21809,55,2,17,8,76175.69234,"Belkin"
"1720",69253.69087,52,4,7,8,242964.444,"Elago"
"1721",120746.6429,45,2,18,8,242251.4131,"Belkin"
"1722",121494.3408,36,2,2,1,299728.8148,"Elago"
"1723",120339.386,78,4,12,7,280701.5401,"Belkin"
"1724",105325.438,29,2,10,0,28185.93844,"Elago"
"1725",83810.12323,74,4,16,7,225514.1699,"Belkin"
"1726",135518.4875,68,4,11,5,52284.05001,"Belkin"
"1727",24575.80684,63,1,16,2,149313.0397,"Belkin"
"1728",64882.7377,28,4,20,8,38962.73658,"Elago"
"1729",70444.89035,34,2,12,8,174178.0246,"Belkin"
"1730",34175.09229,56,2,18,8,433422.1131,"Belkin"
"1731",96082.10382,46,3,10,1,33999.93748,"Belkin"
"1732",85361.95876,46,2,8,3,213447.8129,"Belkin"
"1733",133189.0003,39,1,4,6,5e+05,"Elago"
"1734",67498.42446,47,1,9,5,416032.1493,"Elago"
"1735",63105.64937,33,1,5,6,134922.6214,"Elago"
"1736",115212.0813,25,1,17,5,482904.5208,"Elago"
"1737",94281.61797,59,4,1,5,479553.7442,"Belkin"
"1738",49094.49679,31,3,3,7,157233.5059,"Elago"
"1739",145749.8382,54,2,14,5,340909.4876,"Elago"
"1740",34923.45193,55,3,18,6,132949.4459,"Elago"
"1741",119266.5246,66,4,20,0,147859.9367,"Belkin"
"1742",30891.22936,26,3,4,6,314680.5676,"Elago"
"1743",119652.5796,47,1,8,4,214408.3918,"Belkin"
"1744",31317.03987,68,4,10,5,132756.6901,"Belkin"
"1745",76689.31593,27,2,5,7,316213.993,"Elago"
"1746",46451.84014,20,2,20,2,220382.2001,"Elago"
"1747",89849.33839,24,1,2,3,463130.7186,"Belkin"
"1748",56092.14697,38,2,9,1,349455.2964,"Elago"
"1749",80179.9394,64,4,14,5,28913.21935,"Belkin"
"1750",68059.13669,62,4,8,8,257277.0095,"Belkin"
"1751",34598.558,64,1,9,1,121628.4723,"Belkin"
"1752",114242.2465,45,1,20,8,61040.84236,"Belkin"
"1753",63955.98489,47,3,8,8,260115.7174,"Elago"
"1754",138995.3183,75,2,11,2,410908.4331,"Belkin"
"1755",35648.18045,51,4,19,0,425594.6381,"Elago"
"1756",129576.8449,69,4,5,8,367451.6009,"Belkin"
"1757",94044.48123,59,1,2,5,45306.51554,"Belkin"
"1758",51223.12863,23,2,17,8,250523.1825,"Elago"
"1759",150000,27,3,15,0,340855.2916,"Elago"
"1760",137571.4157,52,1,1,1,343995.2822,"Elago"
"1761",112301.5395,30,1,8,1,441592.7758,"Elago"
"1762",36900.41076,30,3,6,4,57949.54497,"Elago"
"1763",32192.7581,28,1,5,5,477514.9963,"Elago"
"1764",110767.5209,64,4,13,6,341632.3889,"Belkin"
"1765",56126.77859,58,2,4,3,64587.16325,"Belkin"
"1766",70297.55854,23,2,1,2,155000.4716,"Belkin"
"1767",83195.84373,33,1,12,5,149134.4959,"Belkin"
"1768",91011.37589,47,1,16,3,449363.6224,"Belkin"
"1769",78395.79127,20,4,13,4,4722.675459,"Elago"
"1770",100676.6206,49,4,16,6,340319.5196,"Belkin"
"1771",75127.44727,28,1,13,8,340053.9144,"Belkin"
"1772",100650.5315,77,2,2,8,375689.2053,"Belkin"
"1773",125294.4141,62,3,11,2,156.734061,"Belkin"
"1774",84706.84017,52,2,3,8,376340.6357,"Belkin"
"1775",64312.3295,40,1,3,4,34641.89936,"Elago"
"1776",31779.33372,50,2,19,0,318837.4643,"Elago"
"1777",42484.80921,53,2,17,0,267312.7802,"Elago"
"1778",150000,31,1,12,5,2581.909844,"Elago"
"1779",55439.83808,55,3,2,0,111955.2794,"Elago"
"1780",20000,56,3,16,7,214606.2537,"Belkin"
"1781",88203.60211,80,3,14,3,208958.2888,"Belkin"
"1782",72428.97233,23,3,19,5,252869.2322,"Elago"
"1783",65212.3014,36,2,15,5,482349.6053,"Belkin"
"1784",105596.1133,28,2,11,4,495594.3335,"Elago"
"1785",84384.27737,45,4,11,2,276125.9309,"Belkin"
"1786",137324.5283,64,4,4,7,440172.1295,"Belkin"
"1787",138600.3449,76,4,14,8,441142.8049,"Belkin"
"1788",117832.018,52,2,2,5,389283.6324,"Belkin"
"1789",101330.3693,64,2,9,1,145217.3728,"Belkin"
"1790",46982.70633,31,2,3,0,100420.5597,"Elago"
"1791",96547.38941,25,3,2,4,158710.2635,"Elago"
"1792",24751.3446,61,2,19,5,90867.96297,"Belkin"
"1793",63999.14294,39,4,10,8,104941.8853,"Elago"
"1794",122245.5982,75,4,3,5,127070.2065,"Belkin"
"1795",39083.5994,49,2,16,4,24789.41447,"Elago"
"1796",62463.12076,21,2,16,0,123036.2018,"Elago"
"1797",62685.51108,41,2,3,8,432296.5415,"Elago"
"1798",30414.74361,69,2,17,3,39722.40067,"Belkin"
"1799",55953.98269,46,3,3,3,389767.3951,"Elago"
"1800",56922.6153,58,2,13,8,283613.4785,"Belkin"
"1801",89196.10458,52,4,13,2,349558.9384,"Belkin"
"1802",51395.47078,52,1,4,1,218696.266,"Elago"
"1803",109177.2802,30,3,3,4,274170.7145,"Elago"
"1804",31403.53084,58,4,19,7,345400.3804,"Belkin"
"1805",129244.9708,30,3,5,8,379066.461,"Elago"
"1806",70249.96731,20,3,8,3,279683.2024,"Elago"
"1807",31290.63303,38,4,9,5,248620.3664,"Elago"
"1808",139269.5255,40,1,9,3,204607.2702,"Elago"
"1809",87782.65096,46,3,8,1,455907.0233,"Belkin"
"1810",119452.6608,63,1,1,6,149985.7577,"Belkin"
"1811",86963.33421,20,2,1,0,198938.6833,"Belkin"
"1812",146220.0288,52,1,15,8,233051.7995,"Elago"
"1813",105495.8558,27,2,11,2,320511.4909,"Elago"
"1814",91103.92965,39,1,8,5,406347.2797,"Belkin"
"1815",143238.0165,62,1,14,1,398801.4111,"Belkin"
"1816",136772.8682,23,4,13,6,447571.1903,"Elago"
"1817",39355.61491,47,2,9,4,29264.89853,"Elago"
"1818",119199.8234,39,3,6,8,481114.1983,"Belkin"
"1819",114948.7291,43,3,16,6,39215.77018,"Belkin"
"1820",81693.78429,27,3,15,0,470445.8153,"Elago"
"1821",136826.3807,63,4,12,8,361478.9589,"Belkin"
"1822",73898.81516,38,1,8,1,375302.8448,"Belkin"
"1823",115529.6203,67,3,14,1,11840.31045,"Belkin"
"1824",94951.15345,75,4,8,5,345494.3318,"Belkin"
"1825",27411.17743,72,4,18,8,228599.9894,"Belkin"
"1826",53915.88373,53,4,20,5,35722.57073,"Elago"
"1827",99080.49988,80,2,2,3,75020.14244,"Belkin"
"1828",41532.22464,58,2,3,8,498157.451,"Belkin"
"1829",61821.60374,56,2,16,5,483747.2586,"Elago"
"1830",32058.44858,58,1,17,6,228932.9348,"Belkin"
"1831",62452.48441,62,2,11,6,18932.09771,"Elago"
"1832",38194.45818,80,4,16,1,62601.36008,"Belkin"
"1833",108502.3344,35,2,6,5,382446.8638,"Elago"
"1834",64296.20837,74,3,17,2,47822.70202,"Belkin"
"1835",128010.517,30,2,13,4,424946.042,"Elago"
"1836",83054.65456,61,2,11,0,416498.9725,"Belkin"
"1837",147310.655,72,4,12,5,124655.8749,"Belkin"
"1838",88412.32761,76,2,2,3,118588.6549,"Belkin"
"1839",28968.41759,44,3,17,0,421784.7229,"Elago"
"1840",72909.59482,78,3,4,3,226916.3274,"Belkin"
"1841",86302.09823,24,2,15,3,144070.1607,"Belkin"
"1842",91575.54507,73,2,15,5,306918.4897,"Belkin"
"1843",54277.45086,22,4,20,7,353359.3966,"Elago"
"1844",150000,70,3,14,7,462052.1285,"Belkin"
"1845",66591.8771,75,3,10,6,199238.3808,"Belkin"
"1846",107379.6141,62,4,17,6,431838.5493,"Belkin"
"1847",133651.858,26,4,8,3,315658.0497,"Elago"
"1848",20000,54,2,11,3,242562.3133,"Elago"
"1849",38938.57281,58,4,16,1,366703.4575,"Belkin"
"1850",91778.18228,34,1,18,4,487060.2353,"Belkin"
"1851",114203.8753,28,2,10,0,200236.8142,"Elago"
"1852",115398.6032,24,3,4,5,366799.9389,"Elago"
"1853",146389.3951,77,3,6,8,5211.457817,"Belkin"
"1854",90451.98272,28,3,11,3,263048.5631,"Belkin"
"1855",141153.6183,44,1,12,5,150809.7834,"Elago"
"1856",50781.30541,58,4,18,8,158268.3203,"Belkin"
"1857",117891.0514,36,2,16,7,192516.7562,"Elago"
"1858",105909.7612,35,3,2,2,496219.5584,"Elago"
"1859",57898.36705,62,2,6,3,386350.577,"Belkin"
"1860",83583.80996,72,3,4,7,174329.6453,"Belkin"
"1861",71419.07184,37,3,8,4,311744.0036,"Belkin"
"1862",92095.51934,80,1,11,3,243373.1809,"Belkin"
"1863",119768.0532,56,4,12,5,494558.0792,"Belkin"
"1864",57292.3384,78,1,10,1,265411.0705,"Belkin"
"1865",130775.0992,58,2,8,8,42819.04121,"Elago"
"1866",148064.7682,57,2,16,2,344845.7977,"Belkin"
"1867",82890.61514,57,1,4,4,53300.77557,"Belkin"
"1868",37903.60914,28,3,16,1,43115.76103,"Elago"
"1869",88708.5331,72,3,15,5,308341.502,"Belkin"
"1870",43026.19,44,1,1,6,151347.9497,"Elago"
"1871",95867.09662,64,1,18,7,248092.3302,"Belkin"
"1872",131532.1468,49,3,11,7,490691.911,"Elago"
"1873",137819.2873,53,1,6,3,322646.4279,"Elago"
"1874",132358.9509,71,4,8,8,289742.8198,"Belkin"
"1875",29295.50726,28,2,12,1,365326.2874,"Elago"
"1876",65533.19455,61,4,2,8,237990.4708,"Belkin"
"1877",26380.21023,64,1,8,0,349372.05,"Belkin"
"1878",109113.6007,46,4,14,2,464237.0691,"Belkin"
"1879",98677.86391,60,1,12,5,76217.76661,"Belkin"
"1880",70384.72837,75,2,17,2,89774.82615,"Belkin"
"1881",34706.43487,70,2,18,6,175319.3761,"Belkin"
"1882",135951.7033,40,4,7,1,417201.3896,"Elago"
"1883",135003.593,54,1,10,4,385395.1567,"Elago"
"1884",54805.86288,66,1,8,6,5e+05,"Belkin"
"1885",69035.93349,64,3,3,0,133500.8968,"Belkin"
"1886",40096.20194,78,4,2,8,435009.4389,"Belkin"
"1887",36530.00383,34,3,4,5,223178.0719,"Elago"
"1888",36933.09115,63,1,18,0,343344.5457,"Belkin"
"1889",55245.84469,63,1,16,0,388203.1803,"Belkin"
"1890",96473.78382,60,3,19,3,403819.1747,"Belkin"
"1891",27559.6276,76,2,19,7,124363.939,"Belkin"
"1892",111641.1102,20,1,20,8,366473.1783,"Elago"
"1893",49413.66083,25,3,9,4,445151.1116,"Elago"
"1894",36894.74385,56,4,15,8,499426.5972,"Belkin"
"1895",123924.4291,61,4,6,2,186752.0831,"Belkin"
"1896",90859.161,75,2,10,8,134575.8475,"Belkin"
"1897",78156.10086,45,2,13,4,206465.8331,"Belkin"
"1898",146449.674,43,2,10,6,5e+05,"Elago"
"1899",89848.83608,42,1,9,3,275232.6941,"Belkin"
"1900",26958.06377,40,4,1,0,261102.8724,"Elago"
"1901",93628.17078,71,2,2,5,208131.9042,"Belkin"
"1902",61627.40914,38,2,14,0,368906.6139,"Elago"
"1903",136721.6003,38,4,20,0,413729.0198,"Elago"
"1904",74411.5906,77,1,11,4,387141.3956,"Belkin"
"1905",62991.29653,27,1,16,3,232043.6617,"Elago"
"1906",119485.1811,52,1,7,6,0,"Belkin"
"1907",85777.80703,67,1,18,1,404210.7296,"Belkin"
"1908",65008.71272,44,2,20,8,206058.8339,"Elago"
"1909",26628.20364,61,2,20,2,183410.5518,"Belkin"
"1910",114907.7281,36,3,14,0,103344.2584,"Elago"
"1911",27701.22742,28,4,15,7,0,"Elago"
"1912",88597.60771,47,2,3,1,433011.0497,"Belkin"
"1913",76116.32557,41,2,1,4,5e+05,"Belkin"
"1914",80769.75927,54,3,6,4,109732.0836,"Belkin"
"1915",69992.29819,61,4,19,1,414434.2314,"Belkin"
"1916",20000,78,3,2,3,400495.3931,"Belkin"
"1917",43881.21585,73,1,1,4,192377.3425,"Belkin"
"1918",122367.3423,33,4,1,4,218747.7023,"Elago"
"1919",40071.02041,35,2,17,6,473235.7316,"Elago"
"1920",36651.10914,59,4,8,5,218464.2574,"Belkin"
"1921",122002.1756,39,4,16,8,66561.4666,"Belkin"
"1922",132146.9962,63,3,16,7,122347.0826,"Belkin"
"1923",95740.53015,20,2,14,5,64439.40115,"Belkin"
"1924",41056.19859,54,2,15,3,0,"Elago"
"1925",34880.86714,42,4,5,7,214892.1282,"Elago"
"1926",106338.4612,48,3,11,6,81119.68116,"Belkin"
"1927",49605.53048,72,4,12,0,405911.4261,"Belkin"
"1928",54937.43876,68,1,19,3,398970.0364,"Belkin"
"1929",66664.31659,20,4,18,2,332745.8813,"Elago"
"1930",113950.8386,52,3,4,4,332148.2939,"Belkin"
"1931",25848.95744,71,1,16,0,105906.2559,"Belkin"
"1932",133479.1027,32,1,6,2,220652.0578,"Elago"
"1933",79853.05825,40,2,10,5,57250.49647,"Belkin"
"1934",87200.55279,58,1,11,6,215396.5828,"Belkin"
"1935",108716.5805,58,1,2,5,191950.5703,"Belkin"
"1936",71841.57837,37,3,2,7,133122.0019,"Belkin"
"1937",110115.6956,51,2,20,1,362672.7733,"Belkin"
"1938",94693.0813,38,3,20,4,307358.702,"Belkin"
"1939",38771.29704,64,3,20,0,0,"Belkin"
"1940",23823.51073,20,3,5,7,204713.4811,"Elago"
"1941",30698.67817,64,4,12,7,400118.7549,"Belkin"
"1942",150000,56,1,4,7,7041.897653,"Belkin"
"1943",47981.91808,69,4,9,5,275030.7745,"Belkin"
"1944",33692.80346,50,4,4,4,315854.5306,"Elago"
"1945",126136.2025,76,2,14,7,76420.31325,"Belkin"
"1946",32194.14657,26,2,17,5,144368.4733,"Elago"
"1947",119778.7761,33,4,18,8,204952.7367,"Elago"
"1948",77840.98986,48,1,13,3,251058.3054,"Belkin"
"1949",75449.07154,26,2,17,7,5e+05,"Belkin"
"1950",55340.96457,49,4,20,6,315942.4073,"Elago"
"1951",62332.17753,43,2,13,4,395158.3292,"Elago"
"1952",119443.3768,61,3,11,8,191352.6025,"Belkin"
"1953",105220.5746,30,4,5,6,463902.1888,"Elago"
"1954",99334.44707,21,1,7,5,57056.75741,"Belkin"
"1955",28877.91253,44,4,1,0,342663.67,"Elago"
"1956",115791.1101,48,2,9,5,231110.8581,"Belkin"
"1957",55188.2825,30,2,4,2,78565.51742,"Elago"
"1958",147761.9933,54,4,14,5,286141.647,"Elago"
"1959",144440.8003,74,1,16,2,260578.463,"Belkin"
"1960",80002.69372,29,1,6,2,479706.9919,"Belkin"
